spliced,unspliced,Entry,Length,spliced_peptides_per_thousand_residues
1.0,0.0,P78395,509,1.9646365422396854
1.0,2.0,Q32P41,509,1.9646365422396854
1.0,0.0,A2RRD8,509,1.9646365422396854
2.0,0.0,Q12860,1018,1.9646365422396854
2.0,3.0,Q6P9B9,1019,1.9627085377821392
1.0,1.0,P07954,510,1.9607843137254901
1.0,0.0,Q7RTX9,510,1.9607843137254901
2.0,0.0,Q92834,1020,1.9607843137254901
1.0,0.0,Q96NY8,510,1.9607843137254901
1.0,9.0,P48444,511,1.9569471624266144
1.0,2.0,P21281,511,1.9569471624266144
1.0,1.0,Q9UHR4,511,1.9569471624266144
2.0,13.0,P05023,1023,1.9550342130987293
1.0,0.0,P04798,512,1.953125
1.0,0.0,Q6PEZ8,512,1.953125
1.0,0.0,O14901,512,1.953125
2.0,9.0,Q9BYX4,1025,1.951219512195122
1.0,6.0,P00395,513,1.949317738791423
1.0,0.0,Q9NYB9,513,1.949317738791423
1.0,0.0,A6NHZ5,514,1.9455252918287937
1.0,3.0,O60832,514,1.9455252918287937
1.0,0.0,Q05940,514,1.9455252918287937
1.0,1.0,Q9BZK7,514,1.9455252918287937
1.0,0.0,Q8NHP7,514,1.9455252918287937
1.0,2.0,P12268,514,1.9455252918287937
1.0,0.0,Q8N468,514,1.9455252918287937
1.0,0.0,Q9BYV1,514,1.9455252918287937
2.0,12.0,O15042,1029,1.943634596695821
1.0,0.0,P05177,515,1.941747572815534
1.0,2.0,Q9NP61,516,1.937984496124031
2.0,6.0,Q9Y6X9,1032,1.937984496124031
2.0,1.0,Q9C099,1032,1.937984496124031
1.0,1.0,Q5T7W7,516,1.937984496124031
1.0,0.0,O43300,516,1.937984496124031
1.0,0.0,O00515,517,1.9342359767891684
1.0,4.0,Q8WUA7,517,1.9342359767891684
1.0,0.0,Q6ZN18,517,1.9342359767891684
1.0,3.0,P35269,517,1.9342359767891684
1.0,0.0,Q5TF58,517,1.9342359767891684
1.0,0.0,Q70CQ3,517,1.9342359767891684
2.0,0.0,Q13797,1035,1.932367149758454
2.0,0.0,P20648,1035,1.932367149758454
2.0,0.0,Q9NZV1,1036,1.9305019305019306
1.0,0.0,Q9Y5Z0,518,1.9305019305019306
2.0,0.0,Q5TCX8,1036,1.9305019305019306
1.0,0.0,Q6ZTN6,518,1.9305019305019306
1.0,0.0,Q9UBZ4,518,1.9305019305019306
1.0,1.0,Q96SY0,518,1.9305019305019306
1.0,2.0,Q13422,519,1.9267822736030829
1.0,0.0,Q9BU19,519,1.9267822736030829
1.0,0.0,Q8TDN1,519,1.9267822736030829
1.0,0.0,Q8N7W2,519,1.9267822736030829
1.0,4.0,O60749,519,1.9267822736030829
1.0,0.0,P28838,519,1.9267822736030829
1.0,1.0,Q9NR20,520,1.9230769230769231
1.0,0.0,Q08477,520,1.9230769230769231
2.0,0.0,Q9P2E7,1040,1.9230769230769231
1.0,0.0,O00305,520,1.9230769230769231
1.0,0.0,Q8NA58,520,1.9230769230769231
1.0,0.0,O95498,520,1.9230769230769231
1.0,2.0,Q8TCT8,520,1.9230769230769231
1.0,0.0,P78329,520,1.9230769230769231
1.0,0.0,P98187,520,1.9230769230769231
1.0,2.0,Q9UM82,520,1.9230769230769231
3.0,2.0,Q5T890,1561,1.9218449711723256
2.0,0.0,Q9NR97,1041,1.9212295869356388
1.0,3.0,Q14814,521,1.9193857965451055
1.0,0.0,A4IF30,521,1.9193857965451055
1.0,0.0,Q7L1T6,521,1.9193857965451055
2.0,0.0,O60391,1043,1.9175455417066154
2.0,4.0,Q8NFZ0,1043,1.9175455417066154
1.0,0.0,P00390,522,1.9157088122605364
1.0,2.0,P34059,522,1.9157088122605364
1.0,2.0,Q13596,522,1.9157088122605364
1.0,0.0,Q8N884,522,1.9157088122605364
1.0,0.0,O43172,522,1.9157088122605364
1.0,1.0,Q9P258,522,1.9157088122605364
1.0,0.0,Q6V0L0,522,1.9157088122605364
1.0,1.0,Q9C0H2,523,1.9120458891013383
1.0,0.0,Q6NUS8,523,1.9120458891013383
1.0,4.0,Q00537,523,1.9120458891013383
1.0,0.0,P35398,523,1.9120458891013383
1.0,0.0,Q3SY77,523,1.9120458891013383
1.0,0.0,Q9NNW7,524,1.9083969465648853
1.0,0.0,Q9HCS2,524,1.9083969465648853
1.0,4.0,Q9BZZ5,524,1.9083969465648853
1.0,0.0,Q8IZ20,524,1.9083969465648853
1.0,1.0,P0CG12,524,1.9083969465648853
2.0,3.0,Q9H0E3,1048,1.9083969465648853
1.0,0.0,Q8TAA9,524,1.9083969465648853
1.0,0.0,Q643R3,524,1.9083969465648853
1.0,3.0,P16298,524,1.9083969465648853
2.0,0.0,Q8WYL5,1049,1.9065776930409915
4.0,4.0,Q8NF50,2099,1.9056693663649356
1.0,5.0,Q9UPT9,525,1.9047619047619047
2.0,2.0,O15164,1050,1.9047619047619047
1.0,0.0,P04196,525,1.9047619047619047
1.0,0.0,Q96EG1,525,1.9047619047619047
1.0,1.0,P23443,525,1.9047619047619047
1.0,0.0,Q6ZWL3,525,1.9047619047619047
3.0,0.0,Q9Y6N6,1575,1.9047619047619047
1.0,0.0,Q9UPI3,526,1.9011406844106464
1.0,0.0,Q96KK3,526,1.9011406844106464
1.0,0.0,Q9UK58,526,1.9011406844106464
1.0,1.0,O94900,526,1.9011406844106464
1.0,0.0,Q8NEA9,526,1.9011406844106464
1.0,2.0,A2A288,527,1.8975332068311195
1.0,0.0,P13682,527,1.8975332068311195
1.0,0.0,P04040,527,1.8975332068311195
1.0,0.0,P06133,528,1.893939393939394
1.0,7.0,P54577,528,1.893939393939394
1.0,1.0,Q9NUQ3,528,1.893939393939394
1.0,0.0,P07101,528,1.893939393939394
1.0,0.0,Q9H0R6,528,1.893939393939394
1.0,0.0,Q9BY64,529,1.890359168241966
2.0,3.0,P22314,1058,1.890359168241966
1.0,1.0,Q8WUY9,529,1.890359168241966
1.0,0.0,P17658,529,1.890359168241966
1.0,0.0,Q9P2J9,529,1.890359168241966
2.0,0.0,Q7Z410,1059,1.8885741265344667
1.0,0.0,Q9Y4C5,530,1.8867924528301887
1.0,1.0,Q86TW2,530,1.8867924528301887
1.0,0.0,Q8IXS8,530,1.8867924528301887
4.0,6.0,Q14674,2120,1.8867924528301887
2.0,0.0,Q9ULE4,1060,1.8867924528301887
1.0,0.0,Q8N9V6,530,1.8867924528301887
1.0,0.0,Q9UKA9,531,1.8832391713747645
1.0,0.0,Q6NT55,531,1.8832391713747645
1.0,0.0,O60678,531,1.8832391713747645
1.0,0.0,Q96EG3,531,1.8832391713747645
1.0,1.0,Q9NPQ8,531,1.8832391713747645
1.0,0.0,Q6GMR7,532,1.8796992481203008
1.0,0.0,Q8N141,532,1.8796992481203008
1.0,0.0,Q16572,532,1.8796992481203008
1.0,6.0,P05362,532,1.8796992481203008
1.0,0.0,Q9P2B7,532,1.8796992481203008
2.0,0.0,P00450,1065,1.8779342723004695
1.0,1.0,O43175,533,1.876172607879925
1.0,0.0,Q8TDF5,533,1.876172607879925
1.0,0.0,Q00973,533,1.876172607879925
1.0,0.0,P15848,533,1.876172607879925
1.0,0.0,Q9BSA4,534,1.8726591760299625
2.0,1.0,P42336,1068,1.8726591760299625
1.0,0.0,P15863,534,1.8726591760299625
1.0,0.0,P19013,534,1.8726591760299625
4.0,3.0,P11277,2137,1.8717828731867105
1.0,0.0,Q9NZN3,535,1.8691588785046729
1.0,0.0,Q3MIP1,535,1.8691588785046729
2.0,2.0,Q13308,1070,1.8691588785046729
1.0,0.0,P05187,535,1.8691588785046729
1.0,0.0,O14544,535,1.8691588785046729
1.0,0.0,Q6UXG8,535,1.8691588785046729
2.0,5.0,O14980,1071,1.8674136321195145
1.0,3.0,Q96EX3,536,1.8656716417910448
2.0,3.0,Q96EP0,1072,1.8656716417910448
1.0,1.0,O15131,536,1.8656716417910448
1.0,2.0,P12931,536,1.8656716417910448
1.0,0.0,Q8N135,537,1.86219739292365
2.0,5.0,Q96KR1,1074,1.86219739292365
1.0,0.0,Q86UD5,537,1.86219739292365
2.0,0.0,Q6UY14,1074,1.86219739292365
1.0,1.0,O75131,537,1.86219739292365
2.0,0.0,Q7Z7G0,1075,1.86046511627907
1.0,0.0,Q8WUG5,538,1.858736059479554
1.0,0.0,P60508,538,1.858736059479554
1.0,4.0,Q6SPF0,538,1.858736059479554
1.0,3.0,Q9UPQ8,538,1.858736059479554
1.0,0.0,Q7L5A3,538,1.858736059479554
2.0,0.0,Q8NFM4,1077,1.8570102135561746
3.0,13.0,P26358,1616,1.8564356435643563
3.0,0.0,Q13796,1616,1.8564356435643563
1.0,5.0,Q8N531,539,1.8552875695732838
1.0,3.0,P50991,539,1.8552875695732838
1.0,0.0,Q9HCC8,539,1.8552875695732838
5.0,1.0,Q96L73,2696,1.8545994065281899
1.0,0.0,Q9NUN5,540,1.8518518518518519
1.0,0.0,Q7Z434,540,1.8518518518518519
3.0,0.0,A6NE52,1622,1.8495684340320593
1.0,0.0,Q8N6S4,541,1.8484288354898337
1.0,0.0,Q96MK3,541,1.8484288354898337
1.0,0.0,O95528,541,1.8484288354898337
1.0,0.0,P17342,541,1.8484288354898337
1.0,0.0,Q16880,541,1.8484288354898337
1.0,0.0,O95954,541,1.8484288354898337
1.0,0.0,Q9Y6F7,541,1.8484288354898337
1.0,0.0,Q8N9W5,541,1.8484288354898337
1.0,2.0,P59817,542,1.8450184501845017
1.0,4.0,Q9UKB1,542,1.8450184501845017
3.0,1.0,Q02880,1626,1.8450184501845017
1.0,0.0,P43003,542,1.8450184501845017
1.0,1.0,Q8WVV9,542,1.8450184501845017
2.0,0.0,O00268,1085,1.8433179723502304
2.0,0.0,Q96PY5,1086,1.8416206261510129
1.0,0.0,Q8N3Z6,543,1.8416206261510129
1.0,0.0,Q9NPR9,543,1.8416206261510129
2.0,4.0,Q9Y6K5,1087,1.8399264029438822
1.0,0.0,Q8TD08,544,1.838235294117647
1.0,9.0,P49368,545,1.834862385321101
1.0,1.0,P57082,545,1.834862385321101
1.0,0.0,Q86XZ4,545,1.834862385321101
1.0,0.0,Q9UEW8,545,1.834862385321101
1.0,0.0,Q8N0V4,545,1.834862385321101
2.0,2.0,O95486,1093,1.8298261665141813
2.0,0.0,P55198,1093,1.8298261665141813
1.0,1.0,Q969I6,547,1.8281535648994516
1.0,0.0,Q6ZRI8,547,1.8281535648994516
2.0,2.0,P53992,1094,1.8281535648994516
1.0,0.0,Q8N4V2,548,1.8248175182481752
2.0,5.0,O94953,1096,1.8248175182481752
1.0,0.0,Q86UY8,548,1.8248175182481752
1.0,9.0,O15371,548,1.8248175182481752
1.0,2.0,Q96FN4,548,1.8248175182481752
3.0,1.0,Q5TAX3,1644,1.8248175182481752
1.0,0.0,P32780,548,1.8248175182481752
1.0,2.0,Q9BVP2,549,1.8214936247723132
2.0,0.0,Q9ULJ8,1098,1.8214936247723132
3.0,3.0,Q9P2K8,1649,1.8192844147968465
2.0,3.0,O95466,1100,1.8181818181818181
1.0,0.0,Q7L5Y6,550,1.8181818181818181
1.0,0.0,Q6ZTK2,550,1.8181818181818181
1.0,0.0,A6NDA9,550,1.8181818181818181
1.0,0.0,Q9H015,551,1.8148820326678765
1.0,0.0,P56180,551,1.8148820326678765
2.0,0.0,Q3MJ13,1102,1.8148820326678765
1.0,0.0,Q6ZMI3,551,1.8148820326678765
1.0,2.0,Q9BVS4,552,1.8115942028985508
2.0,5.0,Q9BSJ8,1104,1.8115942028985508
1.0,0.0,Q8IUX8,553,1.8083182640144664
1.0,4.0,Q5SSJ5,553,1.8083182640144664
1.0,1.0,Q49A26,553,1.8083182640144664
1.0,0.0,Q6ZWJ1,553,1.8083182640144664
1.0,0.0,Q8WTQ7,553,1.8083182640144664
1.0,0.0,Q2L4Q9,553,1.8083182640144664
1.0,0.0,Q6P4A8,553,1.8083182640144664
1.0,1.0,Q92521,554,1.8050541516245489
1.0,0.0,A0AVF1,554,1.8050541516245489
3.0,0.0,Q8WZ74,1663,1.8039687312086592
1.0,0.0,P14222,555,1.8018018018018018
1.0,3.0,Q96LI5,555,1.8018018018018018
1.0,2.0,P17987,556,1.7985611510791368
1.0,0.0,O75751,556,1.7985611510791368
1.0,0.0,Q9H4I0,556,1.7985611510791368
2.0,0.0,Q9Y3M8,1113,1.7969451931716083
1.0,0.0,Q5JS13,557,1.7953321364452424
2.0,0.0,Q9BWV1,1114,1.7953321364452424
1.0,0.0,Q96A23,557,1.7953321364452424
1.0,0.0,O75879,557,1.7953321364452424
1.0,0.0,A6NM43,557,1.7953321364452424
1.0,2.0,Q9Y4X5,557,1.7953321364452424
3.0,0.0,A6NES4,1674,1.7921146953405018
1.0,0.0,P06744,558,1.7921146953405018
1.0,1.0,Q9NPH2,558,1.7921146953405018
1.0,3.0,Q0D2I5,559,1.7889087656529516
1.0,1.0,Q13131,559,1.7889087656529516
1.0,0.0,O75387,559,1.7889087656529516
2.0,0.0,Q9HBR0,1119,1.7873100983020553
2.0,3.0,Q7Z2Z2,1120,1.7857142857142856
1.0,2.0,O00257,560,1.7857142857142856
1.0,0.0,Q14520,560,1.7857142857142856
1.0,0.0,Q8IZ26,560,1.7857142857142856
1.0,0.0,Q0VAK6,560,1.7857142857142856
2.0,1.0,Q9P275,1121,1.784121320249777
2.0,0.0,Q5T0N1,1121,1.784121320249777
1.0,0.0,Q96BT3,561,1.7825311942959001
1.0,0.0,P78314,561,1.7825311942959001
1.0,0.0,Q5FBB7,561,1.7825311942959001
1.0,0.0,P49902,561,1.7825311942959001
1.0,1.0,Q8IVW6,561,1.7825311942959001
1.0,1.0,Q86W50,562,1.779359430604982
1.0,0.0,P52594,562,1.779359430604982
1.0,0.0,Q7RTS6,562,1.779359430604982
2.0,0.0,Q2UY09,1125,1.777777777777778
1.0,4.0,Q8WYA6,563,1.7761989342806395
1.0,0.0,Q6P280,563,1.7761989342806395
1.0,1.0,Q8IWE2,563,1.7761989342806395
1.0,1.0,Q969V3,563,1.7761989342806395
3.0,5.0,P29375,1690,1.7751479289940828
1.0,1.0,O95361,564,1.7730496453900708
1.0,1.0,Q13057,564,1.7730496453900708
1.0,0.0,Q14332,565,1.7699115044247788
1.0,0.0,Q9UBW5,565,1.7699115044247788
2.0,1.0,Q6IQ32,1131,1.7683465959328026
1.0,0.0,Q6ZS11,566,1.7667844522968197
1.0,0.0,Q96T92,566,1.7667844522968197
1.0,1.0,Q8IZK6,566,1.7667844522968197
1.0,0.0,A8MYJ7,566,1.7667844522968197
1.0,0.0,Q8NHY0,566,1.7667844522968197
1.0,0.0,P52429,567,1.763668430335097
1.0,0.0,P23141,567,1.763668430335097
1.0,0.0,Q6UWM7,567,1.763668430335097
1.0,0.0,Q6NXT6,567,1.763668430335097
1.0,5.0,Q96T49,567,1.763668430335097
1.0,1.0,P0C1S8,567,1.763668430335097
1.0,1.0,Q9NW07,568,1.7605633802816902
1.0,0.0,A6NGU5,568,1.7605633802816902
1.0,0.0,P49281,568,1.7605633802816902
2.0,4.0,P20585,1137,1.759014951627089
1.0,0.0,Q8N370,569,1.757469244288225
1.0,1.0,Q5TAA0,569,1.757469244288225
1.0,0.0,Q9BXB7,569,1.757469244288225
1.0,0.0,A2RTY3,570,1.7543859649122808
1.0,0.0,Q9NPH3,570,1.7543859649122808
2.0,0.0,Q14432,1141,1.7528483786152498
1.0,0.0,Q96S53,571,1.7513134851138354
1.0,0.0,Q9GZV8,571,1.7513134851138354
1.0,0.0,Q9NUG4,571,1.7513134851138354
1.0,1.0,Q8IYW5,571,1.7513134851138354
1.0,0.0,A6NK75,572,1.7482517482517483
1.0,0.0,P78333,572,1.7482517482517483
1.0,2.0,Q07866,573,1.7452006980802792
1.0,3.0,Q14534,574,1.7421602787456445
1.0,5.0,O43734,574,1.7421602787456445
2.0,0.0,Q8TAB3,1148,1.7421602787456445
1.0,0.0,P43004,574,1.7421602787456445
1.0,0.0,O00311,574,1.7421602787456445
1.0,0.0,Q8NA72,575,1.7391304347826089
1.0,0.0,Q9BYC5,575,1.7391304347826089
1.0,0.0,Q3LXA3,575,1.7391304347826089
1.0,0.0,Q9UGP5,575,1.7391304347826089
1.0,0.0,Q9UQQ2,575,1.7391304347826089
1.0,0.0,Q6UXF1,575,1.7391304347826089
1.0,0.0,Q8WTU2,575,1.7391304347826089
1.0,0.0,Q96M20,576,1.736111111111111
1.0,0.0,Q5T2T1,576,1.736111111111111
2.0,11.0,P27816,1152,1.736111111111111
3.0,1.0,Q9C0C2,1729,1.735106998264893
1.0,1.0,O60907,577,1.7331022530329288
1.0,1.0,Q8WY91,577,1.7331022530329288
3.0,1.0,Q5VT25,1732,1.7321016166281755
1.0,0.0,A2CJ06,578,1.7301038062283738
1.0,0.0,Q8N4A0,578,1.7301038062283738
2.0,3.0,Q8WUM0,1156,1.7301038062283738
1.0,0.0,Q92839,578,1.7301038062283738
2.0,0.0,Q9NZP6,1156,1.7301038062283738
1.0,0.0,Q9NPH5,578,1.7301038062283738
3.0,3.0,Q9HBL0,1735,1.7291066282420748
2.0,4.0,Q8IY37,1157,1.7286084701815039
1.0,0.0,Q6NUN0,579,1.7271157167530224
1.0,0.0,O00425,579,1.7271157167530224
2.0,1.0,P48552,1158,1.7271157167530224
3.0,4.0,Q8TEK3,1739,1.7251293847038527
1.0,0.0,Q9C0D0,580,1.7241379310344827
1.0,1.0,P30305,580,1.7241379310344827
1.0,0.0,O75426,580,1.7241379310344827
1.0,0.0,P0C7M7,580,1.7241379310344827
1.0,1.0,O75909,580,1.7241379310344827
1.0,0.0,Q5T6S3,580,1.7241379310344827
1.0,1.0,Q8WVR3,580,1.7241379310344827
1.0,0.0,Q8N2H3,581,1.721170395869191
1.0,2.0,Q9P270,581,1.721170395869191
1.0,0.0,A6NN90,581,1.721170395869191
1.0,0.0,Q8TF66,581,1.721170395869191
2.0,1.0,Q9Y613,1164,1.7182130584192439
1.0,0.0,Q92777,582,1.7182130584192439
1.0,1.0,Q9NPI6,582,1.7182130584192439
1.0,0.0,O14545,582,1.7182130584192439
1.0,0.0,O15091,583,1.7152658662092624
1.0,4.0,Q8NHH9,583,1.7152658662092624
1.0,1.0,Q13740,583,1.7152658662092624
1.0,1.0,P29353,583,1.7152658662092624
1.0,0.0,Q6PF15,583,1.7152658662092624
2.0,0.0,O43306,1168,1.7123287671232876
1.0,1.0,Q6J4K2,584,1.7123287671232876
2.0,0.0,Q8WY21,1168,1.7123287671232876
1.0,2.0,P41214,584,1.7123287671232876
1.0,1.0,Q8IXL6,584,1.7123287671232876
1.0,0.0,Q8IU81,584,1.7123287671232876
1.0,0.0,Q86XU0,584,1.7123287671232876
1.0,0.0,Q9H2S9,585,1.7094017094017093
1.0,0.0,B4DXR9,585,1.7094017094017093
3.0,4.0,Q6W2J9,1755,1.7094017094017093
1.0,0.0,Q9BWN1,585,1.7094017094017093
1.0,2.0,Q7Z739,585,1.7094017094017093
1.0,4.0,Q9NRC1,585,1.7094017094017093
4.0,13.0,Q8NG31,2342,1.7079419299743808
1.0,2.0,Q2MV58,587,1.7035775127768313
1.0,0.0,Q05932,587,1.7035775127768313
3.0,5.0,Q7LBC6,1761,1.7035775127768313
2.0,12.0,P30876,1174,1.7035775127768313
1.0,0.0,Q96IT1,587,1.7035775127768313
4.0,1.0,Q4AC94,2353,1.6999575010624735
2.0,0.0,Q587J7,1177,1.6992353440951573
2.0,0.0,Q4G0N8,1177,1.6992353440951573
1.0,0.0,Q7Z5Q1,589,1.697792869269949
1.0,0.0,Q9HC62,589,1.697792869269949
1.0,0.0,O75529,589,1.697792869269949
2.0,1.0,P11498,1178,1.697792869269949
1.0,1.0,Q9NZV5,590,1.694915254237288
1.0,0.0,P54793,590,1.694915254237288
1.0,0.0,Q8N865,590,1.694915254237288
1.0,0.0,Q9BQG1,590,1.694915254237288
1.0,1.0,Q8IXH7,590,1.694915254237288
1.0,0.0,P34947,590,1.694915254237288
1.0,0.0,Q96MW7,591,1.6920473773265652
1.0,0.0,O00144,591,1.6920473773265652
1.0,0.0,Q8N8S7,591,1.6920473773265652
1.0,2.0,Q9H900,591,1.6920473773265652
1.0,0.0,O96013,591,1.6920473773265652
1.0,1.0,P32455,592,1.6891891891891893
1.0,0.0,Q6ZNA5,592,1.6891891891891893
1.0,0.0,Q8WWQ2,592,1.6891891891891893
1.0,3.0,P27824,592,1.6891891891891893
1.0,0.0,P31939,592,1.6891891891891893
1.0,0.0,Q86T96,592,1.6891891891891893
1.0,1.0,O00186,592,1.6891891891891893
1.0,0.0,O76083,593,1.6863406408094435
2.0,1.0,P28715,1186,1.6863406408094435
1.0,1.0,O95198,593,1.6863406408094435
1.0,0.0,Q8NFJ9,593,1.6863406408094435
2.0,0.0,Q15678,1187,1.6849199663016006
1.0,0.0,Q9BWM5,594,1.6835016835016834
1.0,0.0,Q8NE62,594,1.6835016835016834
1.0,0.0,Q9NQ94,594,1.6835016835016834
1.0,0.0,Q8IYA8,594,1.6835016835016834
2.0,0.0,Q5T0Z8,1188,1.6835016835016834
1.0,0.0,P03372,595,1.680672268907563
1.0,4.0,Q96AX1,596,1.6778523489932886
1.0,0.0,Q9H1R3,596,1.6778523489932886
1.0,0.0,P51854,596,1.6778523489932886
1.0,3.0,Q96HC4,596,1.6778523489932886
1.0,0.0,Q9Y250,596,1.6778523489932886
1.0,0.0,Q9Y616,596,1.6778523489932886
1.0,5.0,Q9UHB4,597,1.6750418760469012
1.0,3.0,Q5TAQ9,597,1.6750418760469012
1.0,4.0,Q9UJX2,597,1.6750418760469012
1.0,0.0,Q9HA90,598,1.6722408026755853
1.0,3.0,Q15051,598,1.6722408026755853
1.0,0.0,Q9UHI7,598,1.6722408026755853
1.0,0.0,Q02641,598,1.6722408026755853
1.0,0.0,Q8N423,598,1.6722408026755853
1.0,0.0,Q8TE04,598,1.6722408026755853
1.0,0.0,O43310,598,1.6722408026755853
3.0,0.0,A9Z1Z3,1794,1.6722408026755853
1.0,1.0,Q9Y232,598,1.6722408026755853
1.0,0.0,Q8N130,599,1.669449081803005
1.0,0.0,O43272,600,1.6666666666666667
1.0,2.0,O95402,600,1.6666666666666667
1.0,0.0,P29536,600,1.6666666666666667
2.0,1.0,P29474,1203,1.6625103906899419
1.0,0.0,Q8N3X6,602,1.6611295681063123
2.0,4.0,Q9HAV4,1204,1.6611295681063123
1.0,2.0,Q9BX10,602,1.6611295681063123
2.0,4.0,Q53EP0,1204,1.6611295681063123
1.0,0.0,Q9UI32,602,1.6611295681063123
1.0,0.0,Q9ULZ9,603,1.658374792703151
1.0,0.0,Q9HCQ5,603,1.658374792703151
1.0,0.0,Q68CZ6,603,1.658374792703151
1.0,0.0,Q14929,603,1.658374792703151
1.0,0.0,Q7Z4T9,603,1.658374792703151
3.0,0.0,Q5JV73,1810,1.6574585635359116
2.0,0.0,Q8TE59,1207,1.657000828500414
6.0,0.0,O60494,3623,1.6560861164780567
1.0,0.0,Q16798,604,1.6556291390728477
1.0,0.0,Q06455,604,1.6556291390728477
1.0,0.0,O43309,604,1.6556291390728477
1.0,0.0,Q05D60,604,1.6556291390728477
1.0,0.0,Q96EA4,605,1.6528925619834711
1.0,0.0,Q8TC56,605,1.6528925619834711
1.0,0.0,P35858,605,1.6528925619834711
1.0,3.0,O43318,606,1.6501650165016502
1.0,0.0,Q9UL59,606,1.6501650165016502
1.0,1.0,P10398,606,1.6501650165016502
1.0,4.0,Q6NUS6,607,1.6474464579901154
1.0,2.0,P04843,607,1.6474464579901154
1.0,0.0,D6RF30,607,1.6474464579901154
1.0,0.0,P36915,607,1.6474464579901154
2.0,2.0,Q16760,1214,1.6474464579901154
1.0,0.0,Q676U5,607,1.6474464579901154
1.0,0.0,P51512,607,1.6474464579901154
2.0,1.0,Q9H422,1215,1.646090534979424
1.0,3.0,Q9NUW8,608,1.644736842105263
1.0,0.0,Q86YW0,608,1.644736842105263
1.0,0.0,Q8IWF6,608,1.644736842105263
1.0,4.0,Q9Y2M5,609,1.6420361247947455
1.0,0.0,Q4VX76,610,1.639344262295082
1.0,1.0,Q5HYK9,610,1.639344262295082
2.0,8.0,O94979,1220,1.639344262295082
1.0,8.0,O15213,610,1.639344262295082
1.0,3.0,Q6NUM9,610,1.639344262295082
1.0,0.0,Q96P26,610,1.639344262295082
1.0,0.0,Q16206,610,1.639344262295082
3.0,1.0,Q68CP9,1835,1.6348773841961854
1.0,0.0,Q93052,612,1.6339869281045751
1.0,1.0,Q8IXW5,612,1.6339869281045751
6.0,2.0,Q9NRC6,3674,1.633097441480675
1.0,3.0,Q02086,613,1.6313213703099512
1.0,1.0,Q6UVY6,613,1.6313213703099512
2.0,4.0,Q9H7F0,1226,1.6313213703099512
1.0,0.0,Q68DK7,614,1.6286644951140066
1.0,0.0,P22303,614,1.6286644951140066
1.0,1.0,Q13772,614,1.6286644951140066
1.0,0.0,Q3KP44,614,1.6286644951140066
1.0,0.0,P48065,614,1.6286644951140066
1.0,7.0,Q9Y5A7,615,1.6260162601626016
1.0,5.0,Q14739,615,1.6260162601626016
1.0,0.0,Q96CM8,615,1.6260162601626016
1.0,0.0,Q96CK0,615,1.6260162601626016
1.0,0.0,Q53HC5,615,1.6260162601626016
1.0,0.0,O43900,615,1.6260162601626016
7.0,2.0,Q8NCM8,4307,1.62526120269329
1.0,0.0,Q8N1P7,616,1.6233766233766236
1.0,1.0,Q9Y227,616,1.6233766233766236
1.0,0.0,Q9Y6Q6,616,1.6233766233766236
1.0,2.0,Q9H0L4,616,1.6233766233766236
1.0,0.0,Q9UK13,617,1.6207455429497568
1.0,0.0,Q6PF04,617,1.6207455429497568
1.0,0.0,O94923,617,1.6207455429497568
2.0,1.0,P46019,1235,1.6194331983805668
1.0,3.0,Q8IXI1,618,1.6181229773462784
1.0,0.0,Q9NZI5,618,1.6181229773462784
1.0,2.0,Q9UBU9,619,1.6155088852988693
1.0,0.0,Q04864,619,1.6155088852988693
1.0,0.0,Q8WY07,619,1.6155088852988693
1.0,0.0,Q8NBF1,620,1.6129032258064515
1.0,0.0,O14975,620,1.6129032258064515
1.0,1.0,Q13042,620,1.6129032258064515
1.0,0.0,Q8N1V2,620,1.6129032258064515
1.0,6.0,Q9P2G9,620,1.6129032258064515
3.0,2.0,Q9C0D5,1861,1.6120365394948952
1.0,8.0,Q96EK5,621,1.6103059581320451
1.0,2.0,Q9UKA2,621,1.6103059581320451
1.0,1.0,Q9NVH0,621,1.6103059581320451
1.0,2.0,O43292,621,1.6103059581320451
1.0,1.0,Q9H845,621,1.6103059581320451
1.0,0.0,Q8IXR9,622,1.607717041800643
1.0,0.0,Q9UN79,622,1.607717041800643
1.0,1.0,O15287,622,1.607717041800643
1.0,2.0,Q9UJV9,622,1.607717041800643
1.0,0.0,A2RU67,622,1.607717041800643
1.0,0.0,P16471,622,1.607717041800643
1.0,0.0,Q86UW9,622,1.607717041800643
1.0,0.0,Q8NCL4,622,1.607717041800643
1.0,2.0,Q9Y6J9,622,1.607717041800643
2.0,0.0,O00562,1244,1.607717041800643
1.0,0.0,P35558,622,1.607717041800643
1.0,0.0,O95460,622,1.607717041800643
1.0,6.0,P29401,623,1.6051364365971108
1.0,0.0,P52739,623,1.6051364365971108
1.0,0.0,Q53TS8,623,1.6051364365971108
1.0,0.0,Q8N715,623,1.6051364365971108
1.0,7.0,Q9UG63,623,1.6051364365971108
5.0,2.0,Q5VT06,3117,1.6041065126724414
2.0,2.0,O94885,1247,1.6038492381716118
3.0,13.0,Q14690,1871,1.6034206306787815
1.0,1.0,Q9NVW2,624,1.6025641025641024
1.0,1.0,Q9UHD9,624,1.6025641025641024
1.0,0.0,Q9H981,624,1.6025641025641024
1.0,1.0,Q9BRP7,624,1.6025641025641024
1.0,0.0,Q9NZM6,624,1.6025641025641024
2.0,0.0,P29144,1249,1.6012810248198557
